0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.136400000000000084e-02
6.818200000000000649e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.071970000000000089e+00
9.469700000000000339e-02
0.000000000000000000e+00
2.272730000000000028e-01
5.503788000000000125e+00
1.251893899999999960e+01
1.845454499999999953e+01
4.889393900000000315e+01
8.051136400000000037e+01
5.365151500000000340e+01
4.692424199999999956e+01
5.931060599999999994e+01
5.128030300000000352e+01
8.200000000000000000e+01
5.237500000000000000e+01
6.136742399999999975e+01
7.818939399999999296e+01
3.585227299999999673e+01
6.975378800000000012e+01
7.151893900000000315e+01
6.205681799999999981e+01
4.569318200000000019e+01
1.204166700000000034e+01
1.265530299999999997e+01
1.240530299999999997e+01
8.231061000000000405e+00
2.143939000000000039e+00
0.000000000000000000e+00
1.174242000000000008e+00
1.284469700000000003e+01
2.151893899999999960e+01
5.485984799999999950e+01
6.562500000000000000e+01
7.666666700000000390e+01
6.542803000000000679e+01
7.088636400000000037e+01
5.713257600000000025e+01
8.923484799999999950e+01
8.110606099999999685e+01
7.692424200000000667e+01
5.915909099999999654e+01
7.664015200000000050e+01
5.871212100000000333e+01
1.814772699999999972e+01
8.992423999999999751e+00
4.935605999999999938e+00
1.405302999999999969e+00
4.848480000000000012e-01
8.545455000000000467e+00
1.968181799999999981e+01
4.112878800000000012e+01
8.293181800000000692e+01
6.310984799999999950e+01
7.177272700000000327e+01
6.548106099999999685e+01
7.342803000000000679e+01
5.729924199999999956e+01
4.430681799999999981e+01
4.473484799999999950e+01
6.825000000000000000e+01
5.658333300000000321e+01
2.043181799999999981e+01
1.278030299999999997e+01
1.010606100000000040e+01
8.068182000000000187e+00
1.140152000000000054e+00
3.636360000000000148e-01
1.554545500000000047e+01
2.019697000000000031e+01
4.576893900000000315e+01
7.351515200000000050e+01
6.899621199999999988e+01
4.215151500000000340e+01
8.572348499999999660e+01
7.164015200000000050e+01
7.817045500000000402e+01
6.868939399999999296e+01
5.541666699999999679e+01
7.657196999999999321e+01
6.935984799999999950e+01
7.482954499999999598e+01
6.766287900000000377e+01
1.556060599999999994e+01
1.610984799999999950e+01
7.768938999999999595e+00
4.193182000000000187e+00
0.000000000000000000e+00
4.806817999999999813e+00
2.337500000000000000e+01
4.477651500000000340e+01
6.115530300000000352e+01
5.821212100000000333e+01
